,category,title,link
97,health,"""Tenemos una epidemia de cáncer y corremos el riesgo de perder avances extraordinarios"" - El Independiente",https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy5lbGluZGVwZW5kaWVudGUuY29tL3ZpZGEtc2FuYS9zYWx1ZC8yMDIyLzEyLzA0L3RlbmVtb3MtdW4tZXBpZGVtaWEtZGUtY2FuY2VyLXktY29ycmVtb3MtZWwtcmllc2dvLWRlLXBlcmRlci1hdmFuY2VzLWV4dHJhb3JkaW5hcmlvcy_SAQA?oc=5
98,health,"Falta de tratamiento contra VIH, uno de los principales motivos de defunciones - NotiPress",https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8vbm90aXByZXNzLm14L3ZpZGEvZmFsdGEtdHJhdGFtaWVudG8tdmloLXByaW5jaXBhbGVzLW1vdGl2b3MtZGVmdW5jaW9uZXMtMTMxMTfSAVlodHRwczovL25vdGlwcmVzcy5teC92aWRhL2ZhbHRhLXRyYXRhbWllbnRvLXZpaC1wcmluY2lwYWxlcy1tb3Rpdm9zLWRlZnVuY2lvbmVzL2FtcC8xMzExNw?oc=5
99,health,Recoletas refuerza el diagnóstico oncológico con un PET-TC - El Día de Valladolid,https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy5lbGRpYWRldmFsbGFkb2xpZC5jb20vTm90aWNpYS9aODM5NjVBNTEtMDU3NS1COUI4LUM3NTI1ODBGOTNDNThDNkIvMjAyMjEyL1JlY29sZXRhcy1yZWZ1ZXJ6YS1lbC1kaWFnbm9zdGljby1vbmNvbG9naWNvLWNvbi11bi1QRVQtVEPSAZQBaHR0cHM6Ly93d3cuZWxkaWFkZXZhbGxhZG9saWQuY29tL2FtcC9ub3RpY2lhL3o4Mzk2NWE1MS0wNTc1LWI5YjgtYzc1MjU4MGY5M2M1OGM2Yi8yMDIyMTIvcmVjb2xldGFzLXJlZnVlcnphLWVsLWRpYWdub3N0aWNvLW9uY29sb2dpY28tY29uLXVuLXBldC10Yw?oc=5
100,health,Cicatrices en el pulmón: otra secuela más de la covid - El Debate,https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LmVsZGViYXRlLmNvbS9zb2NpZWRhZC8yMDIyMTIwMy9wZXJzb25hcy1ob3NwaXRhbGl6YWRhcy1jb3ZpZC1wb2RyaWFuLXRlbmVyLWNpY2F0cml6LXB1bG1vbl83NzM5MS5odG1s0gF1aHR0cHM6Ly93d3cuZWxkZWJhdGUuY29tL3NvY2llZGFkLzIwMjIxMjAzL3BlcnNvbmFzLWhvc3BpdGFsaXphZGFzLWNvdmlkLXBvZHJpYW4tdGVuZXItY2ljYXRyaXotcHVsbW9uXzc3MzkxX2FtcC5odG1s?oc=5
101,health,El mejor superalimento fitness para adelgazar y aumentar el músculo según la ciencia - Superdeporte,https://news.google.com/__i/rss/rd/articles/CBMigAFodHRwczovL3d3dy5zdXBlcmRlcG9ydGUuZXMvZnVlcmEtZGUtanVlZ28vc2FsdWQvZml0bmVzcy8yMDIyLzEyLzAzL21lam9yLXN1cGVyYWxpbWVudG8tZml0bmVzcy1hZGVsZ2F6YXItYXVtZW50YXItNzg1NDczMzUuaHRtbNIBhAFodHRwczovL3d3dy5zdXBlcmRlcG9ydGUuZXMvZnVlcmEtZGUtanVlZ28vc2FsdWQvZml0bmVzcy8yMDIyLzEyLzAzL21lam9yLXN1cGVyYWxpbWVudG8tZml0bmVzcy1hZGVsZ2F6YXItYXVtZW50YXItNzg1NDczMzUuYW1wLmh0bWw?oc=5
102,health,"Anemia, cada vez más frecuente en niños y adolescentes - Okdiario",https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vb2tkaWFyaW8uY29tL3NhbHVkL2FuZW1pYS1jYWRhLXZlei1tYXMtZnJlY3VlbnRlLW5pbm9zLWFkb2xlc2NlbnRlcy0xMDEwMDA4N9IBWGh0dHBzOi8vb2tkaWFyaW8uY29tL3NhbHVkL2FuZW1pYS1jYWRhLXZlei1tYXMtZnJlY3VlbnRlLW5pbm9zLWFkb2xlc2NlbnRlcy0xMDEwMDA4Ny9hbXA?oc=5
103,health,Aceite de oliva y cáncer - asajajaen.com,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3LmFzYWphamFlbi5jb20vY29uc3VtYS1wcm9kdWN0b3MtZGUtamFlbi9hY2VpdGUtZGUtb2xpdmEteS1jYW5jZXLSAQA?oc=5
104,health,OMS cambia el nombre de la viruela del mono a mpox en todos los idiomas - Medicina y Salud Publica,https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL21lZGljaW5heXNhbHVkcHVibGljYS5jb20vbm90aWNpYXMvc2FsdWQtcHVibGljYS9vbXMtY2FtYmlhLWVsLW5vbWJyZS1kZS1sYS12aXJ1ZWxhLWRlbC1tb25vLWEtbXBveC1lbi10b2Rvcy1sb3MtaWRpb21hcy8xNjk5M9IBigFodHRwczovL21lZGljaW5heXNhbHVkcHVibGljYS5jb20vYW1wL25vdGljaWFzL3NhbHVkLXB1YmxpY2Evb21zLWNhbWJpYS1lbC1ub21icmUtZGUtbGEtdmlydWVsYS1kZWwtbW9uby1hLW1wb3gtZW4tdG9kb3MtbG9zLWlkaW9tYXMvMTY5OTM?oc=5
105,health,Detectan envejecimiento prematuro en cerebros adolescentes tras la pandemia - Faro de Vigo,https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmZhcm9kZXZpZ28uZXMvc29jaWVkYWQvMjAyMi8xMi8wMy9kZXRlY3Rhbi1lbnZlamVjaW1pZW50by1wcmVtYXR1cm8tY2VyZWJyb3MtYWRvbGVzY2VudGVzLTc5NDg0ODAyLmh0bWzSAXdodHRwczovL3d3dy5mYXJvZGV2aWdvLmVzL3NvY2llZGFkLzIwMjIvMTIvMDMvZGV0ZWN0YW4tZW52ZWplY2ltaWVudG8tcHJlbWF0dXJvLWNlcmVicm9zLWFkb2xlc2NlbnRlcy03OTQ4NDgwMi5hbXAuaHRtbA?oc=5
106,health,Beber café afecta el colesterol. Te contamos cómo lo hace - MUI Kitchen,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vbXVpLmtpdGNoZW4vbm90aWNpYXMvQmViZXItY2FmZS1hZmVjdGEtZWwtY29sZXN0ZXJvbC4tVGUtY29udGFtb3MtY29tby1sby1oYWNlLTIwMjIxMjAzLTAwMTkuaHRtbNIBaWh0dHBzOi8vbXVpLmtpdGNoZW4vbm90aWNpYXMvQmViZXItY2FmZS1hZmVjdGEtZWwtY29sZXN0ZXJvbC4tVGUtY29udGFtb3MtY29tby1sby1oYWNlLTIwMjIxMjAzLTAwMTkuaHRtbA?oc=5
107,health,¿Debo entrenar si estoy enfermo? - Planeta Triatlón,https://news.google.com/__i/rss/rd/articles/CBMiLWh0dHBzOi8vcGxhbmV0YXRyaWF0bG9uLmNvbS9lbnRyZW5hci1lbmZlcm1vL9IBAA?oc=5
108,health,¿Cuáles son los beneficios de la rehabilitación después de una cirugía estética? - Murcia.com,https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5tdXJjaWEuY29tL2VtcHJlc2FzL25vdGljaWFzLzIwMjIvMTIvMDMtY3VhbGVzLXNvbi1sb3MtYmVuZWZpY2lvcy1kZS1sYS1yZWhhYmlsaXRhY2lvbi1kZXNwdWVzLWRlLXVuYS1jaXJ1Z2lhLWVzdGV0aWNhLmFzcNIBhQFodHRwOi8vYW1wLm11cmNpYS5jb20vZW1wcmVzYXMvbm90aWNpYXMvMjAyMi8xMi8wMy1jdWFsZXMtc29uLWxvcy1iZW5lZmljaW9zLWRlLWxhLXJlaGFiaWxpdGFjaW9uLWRlc3B1ZXMtZGUtdW5hLWNpcnVnaWEtZXN0ZXRpY2EuYXNw?oc=5
109,health,La dieta que reduce en un 10% el riesgo de enfermedad cardiovascular - 20minutos.es,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LjIwbWludXRvcy5lcy9zYWx1ZC9hY3R1YWxpZGFkL2RpZXRhLWRhc2gtcmVkdWNlLXJpZXNnby1lbmZlcm1lZGFkLWNhcmRpb3Zhc2N1bGFyLTUwODE4NTEv0gEA?oc=5
110,health,Un parásito influye en la conducta de los lobos y los convierte en líderes de la manada - El Imparcial de Oaxaca,https://news.google.com/__i/rss/rd/articles/CBMiggFodHRwczovL2ltcGFyY2lhbG9heGFjYS5teC9jaWVuY2lhLzcyMTkxOC91bi1wYXJhc2l0by1pbmZsdXllLWVuLWxhLWNvbmR1Y3RhLWRlLWxvcy1sb2Jvcy15LWxvcy1jb252aWVydGUtZW4tbGlkZXJlcy1kZS1sYS1tYW5hZGEv0gEA?oc=5
111,health,Las bacterias intestinales podrían dar forma al comportamiento social - Vista al Mar,https://news.google.com/__i/rss/rd/articles/CBMid2h0dHBzOi8vd3d3LnZpc3RhYWxtYXIuZXMvY2llbmNpYS10ZWNub2xvZ2lhL2Jpb2xvZ2lhLzExNTc1LWJhY3Rlcmlhcy1pbnRlc3RpbmFsZXMtZGFyLWZvcm1hLWNvbXBvcnRhbWllbnRvLXNvY2lhbC5odG1s0gEA?oc=5
112,health,¿Cómo prevenir la caída del cabello con la alimentación? - miarevista.es,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3Lm1pYXJldmlzdGEuZXMvdHJ1Y29zLzE4NTU1Lmh0bWzSAQA?oc=5
113,health,Guía para entender la epilepsia de tu hijo - El Periódico de Extremadura,https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vd3d3LmVscGVyaW9kaWNvZXh0cmVtYWR1cmEuY29tL3NhbHVkLzIwMjIvMTIvMDMvZ3VpYS1lbnRlbmRlci1lcGlsZXBzaWEtaGlqby03OTUwMzY2Mi5odG1s0gFmaHR0cHM6Ly93d3cuZWxwZXJpb2RpY29leHRyZW1hZHVyYS5jb20vc2FsdWQvMjAyMi8xMi8wMy9ndWlhLWVudGVuZGVyLWVwaWxlcHNpYS1oaWpvLTc5NTAzNjYyLmFtcC5odG1s?oc=5
114,health,"Huevos de codorniz, una sana y sabrosa exquisitez - Deia",https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmRlaWEuZXVzL2dhc3Ryb25vbWlhLzIwMjIvMTIvMDMvaHVldm9zLWNvZG9ybml6LXNhbmEtc2Ficm9zYS1leHF1aXNpdGV6LTYyNzg0ODAuaHRtbNIBZGh0dHBzOi8vd3d3LmRlaWEuZXVzL2dhc3Ryb25vbWlhLzIwMjIvMTIvMDMvaHVldm9zLWNvZG9ybml6LXNhbmEtc2Ficm9zYS1leHF1aXNpdGV6LTYyNzg0ODAuYW1wLmh0bWw?oc=5
115,health,¿Cuáles son los carbohidratos que debemos evitar? - Mejor con Salud - Mejor con Salud - Fitness,https://news.google.com/__i/rss/rd/articles/CBMiSGh0dHBzOi8vbWVqb3Jjb25zYWx1ZC5hcy5jb20vZml0bmVzcy9kaWV0YS9jYXJib2hpZHJhdG9zLWRlYmVtb3MtZXZpdGFyL9IBAA?oc=5
116,health,Los condilomas o verrugas genitales: detectar a tiempo una de las infecciones de transmisión sexual más frecuentes - Infosalus,https://news.google.com/__i/rss/rd/articles/CBMipAFodHRwczovL3d3dy5pbmZvc2FsdXMuY29tL3NhbHVkLWludmVzdGlnYWNpb24vbm90aWNpYS1jb25kaWxvbWFzLXZlcnJ1Z2FzLWdlbml0YWxlcy1kZXRlY3Rhci10aWVtcG8taW5mZWNjaW9uZXMtdHJhbnNtaXNpb24tc2V4dWFsLW1hcy1mcmVjdWVudGUtMjAyMjEyMDMwNzU5NTEuaHRtbNIBAA?oc=5
117,health,Buenos hábitos para controlar la hipertensión arterial - Geriatricarea.com,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmdlcmlhdHJpY2FyZWEuY29tLzIwMjIvMTIvMDMvYnVlbm9zLWhhYml0b3MtcGFyYS1jb250cm9sYXItbGEtaGlwZXJ0ZW5zaW9uLWFydGVyaWFsL9IBAA?oc=5
118,health,¿Pierde el zumo de naranja la vitamina C si no se toma inmediatamente? - INFORMACIÓN,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmluZm9ybWFjaW9uLmVzL3NhbHVkLzIwMjIvMTIvMDMvenVtby1uYXJhbmphLXZpdGFtaW5hLWMtZHYtNTk5OTY3My5odG1s0gFXaHR0cHM6Ly93d3cuaW5mb3JtYWNpb24uZXMvc2FsdWQvMjAyMi8xMi8wMy96dW1vLW5hcmFuamEtdml0YW1pbmEtYy1kdi01OTk5NjczLmFtcC5odG1s?oc=5
119,health,La ciencia confirma que el tratamiento con luz láser mejora la memoria a corto plazo - Alimente,https://news.google.com/__i/rss/rd/articles/CBMiggFodHRwczovL3d3dy5hbGltZW50ZS5lbGNvbmZpZGVuY2lhbC5jb20vYmllbmVzdGFyLzIwMjItMTItMDMvZWwtdHJhdGFtaWVudG8tY29uLWx1ei1sYXNlci1tZWpvcmEtbGEtbWVtb3JpYS1hLWNvcnRvLXBsYXpvXzM1MzM0NDMv0gEA?oc=5
