index,category,n_doc,title,path,link
90,health,31,Vivir con síndrome de Marfan: “Llevamos una mochila cargada de pérdidas familiares” - Newtral,./TextClassification/Datos/Raw_data/health/31.txt,https://news.google.com/__i/rss/rd/articles/CBMiM2h0dHBzOi8vd3d3Lm5ld3RyYWwuZXMvc2luZHJvbWUtZGUtbWFyZmFuLzIwMjIxMjAzL9IBAA?oc=5
91,health,32,"Bill Hansson, experto en olfato: “No compres feromonas para intentar conseguir sexo, no funciona. Mejor trabaja en tu personalidad” - EL PAÍS",./TextClassification/Datos/Raw_data/health/32.txt,https://news.google.com/__i/rss/rd/articles/CBMiqAFodHRwczovL2VscGFpcy5jb20vY2llbmNpYS8yMDIyLTEyLTAzL2JpbGwtaGFuc3Nvbi1leHBlcnRvLWVuLW9sZmF0by1uby1jb21wcmVzLWZlcm9tb25hcy1wYXJhLWludGVudGFyLWNvbnNlZ3Vpci1zZXhvLW5vLWZ1bmNpb25hLW1lam9yLXRyYWJhamEtZW4tdHUtcGVyc29uYWxpZGFkLmh0bWzSAbcBaHR0cHM6Ly9lbHBhaXMuY29tL2NpZW5jaWEvMjAyMi0xMi0wMy9iaWxsLWhhbnNzb24tZXhwZXJ0by1lbi1vbGZhdG8tbm8tY29tcHJlcy1mZXJvbW9uYXMtcGFyYS1pbnRlbnRhci1jb25zZWd1aXItc2V4by1uby1mdW5jaW9uYS1tZWpvci10cmFiYWphLWVuLXR1LXBlcnNvbmFsaWRhZC5odG1sP291dHB1dFR5cGU9YW1w?oc=5
92,health,33,Los 5 alimentos populares en España relacionados con el alzhéimer: la alerta de una médica de Harvard - EL ESPAÑOL,./TextClassification/Datos/Raw_data/health/33.txt,https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL2NpZW5jaWEvbnV0cmljaW9uLzIwMjIxMjA0L2FsaW1lbnRvcy1wb3B1bGFyZXMtZXNwYW5hLXJlbGFjaW9uYWRvcy1hbHpoZWltZXItYWxlcnRhLWhhcnZhcmQvNzIyNjc3OTUzXzAuaHRtbNIBigFodHRwczovL3d3dy5lbGVzcGFub2wuY29tL2NpZW5jaWEvbnV0cmljaW9uLzIwMjIxMjA0L2FsaW1lbnRvcy1wb3B1bGFyZXMtZXNwYW5hLXJlbGFjaW9uYWRvcy1hbHpoZWltZXItYWxlcnRhLWhhcnZhcmQvNzIyNjc3OTUzXzAuYW1wLmh0bWw?oc=5
93,health,34,Mª Carmen Ruiz Cantero: “El dolor es una patología muy incapacitante” - El Periódico,./TextClassification/Datos/Raw_data/health/34.txt,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmVscGVyaW9kaWNvLmNvbS9lcy9zb2NpZWRhZC8yMDIyMTIwMi9ydWl6LWNhbnRlcm8tZG9sb3ItcGF0b2xvZ2lhLWluY2FwYWNpdGFudGUtNzkzODc0NjjSAWRodHRwczovL2FtcC5lbHBlcmlvZGljby5jb20vZXMvc29jaWVkYWQvMjAyMjEyMDIvcnVpei1jYW50ZXJvLWRvbG9yLXBhdG9sb2dpYS1pbmNhcGFjaXRhbnRlLTc5Mzg3NDY4?oc=5
94,health,35,¿Qué trastorno se esconde detrás de morderse las uñas? - EL ESPAÑOL,./TextClassification/Datos/Raw_data/health/35.txt,https://news.google.com/__i/rss/rd/articles/CBMiW2h0dHBzOi8vd3d3LmVsZXNwYW5vbC5jb20vbXVqZXIvMjAyMjEyMDQvdHJhc3Rvcm5vLWVzY29uZGUtZGV0cmFzLW1vcmRlcnNlLzcyMjQyNzgzMF8wLmh0bWzSAV9odHRwczovL3d3dy5lbGVzcGFub2wuY29tL211amVyLzIwMjIxMjA0L3RyYXN0b3Juby1lc2NvbmRlLWRldHJhcy1tb3JkZXJzZS83MjI0Mjc4MzBfMC5hbXAuaHRtbA?oc=5
95,health,36,Cuatro alimentos con fama de saludables que están debilitando tu sistema inmune - EL ESPAÑOL,./TextClassification/Datos/Raw_data/health/36.txt,https://news.google.com/__i/rss/rd/articles/CBMiemh0dHBzOi8vd3d3LmVsZXNwYW5vbC5jb20vY2llbmNpYS9udXRyaWNpb24vMjAyMjEyMDQvYWxpbWVudG9zLWZhbWEtc2FsdWRhYmxlcy1kZWJpbGl0YW5kby1zaXN0ZW1hLWlubXVuZS83MjI5MjgwNjhfMC5odG1s0gF-aHR0cHM6Ly93d3cuZWxlc3Bhbm9sLmNvbS9jaWVuY2lhL251dHJpY2lvbi8yMDIyMTIwNC9hbGltZW50b3MtZmFtYS1zYWx1ZGFibGVzLWRlYmlsaXRhbmRvLXNpc3RlbWEtaW5tdW5lLzcyMjkyODA2OF8wLmFtcC5odG1s?oc=5
96,health,37,"Hallan virus ""zombie"" que estuvo 48 mil 500 años congelado en Siberia - MSN",./TextClassification/Datos/Raw_data/health/37.txt,https://news.google.com/__i/rss/rd/articles/CBMiiAFodHRwczovL3d3dy5tc24uY29tL2VzLW14L25vdGljaWFzL211bmRvL2hhbGxhbi12aXJ1cy16b21iaWUtcXVlLWVzdHV2by00OC1taWwtNTAwLWElQzMlQjFvcy1jb25nZWxhZG8tZW4tc2liZXJpYS9hci1BQTE0UldRUT9saT1BQWdnWEJO0gEA?oc=5
97,health,38,"""Tenemos una epidemia de cáncer y corremos el riesgo de perder avances extraordinarios"" - El Independiente",./TextClassification/Datos/Raw_data/health/38.txt,https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy5lbGluZGVwZW5kaWVudGUuY29tL3ZpZGEtc2FuYS9zYWx1ZC8yMDIyLzEyLzA0L3RlbmVtb3MtdW4tZXBpZGVtaWEtZGUtY2FuY2VyLXktY29ycmVtb3MtZWwtcmllc2dvLWRlLXBlcmRlci1hdmFuY2VzLWV4dHJhb3JkaW5hcmlvcy_SAQA?oc=5
98,health,39,"Falta de tratamiento contra VIH, uno de los principales motivos de defunciones - NotiPress",./TextClassification/Datos/Raw_data/health/39.txt,https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8vbm90aXByZXNzLm14L3ZpZGEvZmFsdGEtdHJhdGFtaWVudG8tdmloLXByaW5jaXBhbGVzLW1vdGl2b3MtZGVmdW5jaW9uZXMtMTMxMTfSAVlodHRwczovL25vdGlwcmVzcy5teC92aWRhL2ZhbHRhLXRyYXRhbWllbnRvLXZpaC1wcmluY2lwYWxlcy1tb3Rpdm9zLWRlZnVuY2lvbmVzL2FtcC8xMzExNw?oc=5
99,health,40,Recoletas refuerza el diagnóstico oncológico con un PET-TC - El Día de Valladolid,./TextClassification/Datos/Raw_data/health/40.txt,https://news.google.com/__i/rss/rd/articles/CBMikAFodHRwczovL3d3dy5lbGRpYWRldmFsbGFkb2xpZC5jb20vTm90aWNpYS9aODM5NjVBNTEtMDU3NS1COUI4LUM3NTI1ODBGOTNDNThDNkIvMjAyMjEyL1JlY29sZXRhcy1yZWZ1ZXJ6YS1lbC1kaWFnbm9zdGljby1vbmNvbG9naWNvLWNvbi11bi1QRVQtVEPSAZQBaHR0cHM6Ly93d3cuZWxkaWFkZXZhbGxhZG9saWQuY29tL2FtcC9ub3RpY2lhL3o4Mzk2NWE1MS0wNTc1LWI5YjgtYzc1MjU4MGY5M2M1OGM2Yi8yMDIyMTIvcmVjb2xldGFzLXJlZnVlcnphLWVsLWRpYWdub3N0aWNvLW9uY29sb2dpY28tY29uLXVuLXBldC10Yw?oc=5
100,health,41,Cicatrices en el pulmón: otra secuela más de la covid - El Debate,./TextClassification/Datos/Raw_data/health/41.txt,https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vd3d3LmVsZGViYXRlLmNvbS9zb2NpZWRhZC8yMDIyMTIwMy9wZXJzb25hcy1ob3NwaXRhbGl6YWRhcy1jb3ZpZC1wb2RyaWFuLXRlbmVyLWNpY2F0cml6LXB1bG1vbl83NzM5MS5odG1s0gF1aHR0cHM6Ly93d3cuZWxkZWJhdGUuY29tL3NvY2llZGFkLzIwMjIxMjAzL3BlcnNvbmFzLWhvc3BpdGFsaXphZGFzLWNvdmlkLXBvZHJpYW4tdGVuZXItY2ljYXRyaXotcHVsbW9uXzc3MzkxX2FtcC5odG1s?oc=5
101,health,42,El mejor superalimento fitness para adelgazar y aumentar el músculo según la ciencia - Superdeporte,./TextClassification/Datos/Raw_data/health/42.txt,https://news.google.com/__i/rss/rd/articles/CBMigAFodHRwczovL3d3dy5zdXBlcmRlcG9ydGUuZXMvZnVlcmEtZGUtanVlZ28vc2FsdWQvZml0bmVzcy8yMDIyLzEyLzAzL21lam9yLXN1cGVyYWxpbWVudG8tZml0bmVzcy1hZGVsZ2F6YXItYXVtZW50YXItNzg1NDczMzUuaHRtbNIBhAFodHRwczovL3d3dy5zdXBlcmRlcG9ydGUuZXMvZnVlcmEtZGUtanVlZ28vc2FsdWQvZml0bmVzcy8yMDIyLzEyLzAzL21lam9yLXN1cGVyYWxpbWVudG8tZml0bmVzcy1hZGVsZ2F6YXItYXVtZW50YXItNzg1NDczMzUuYW1wLmh0bWw?oc=5
102,health,43,"Anemia, cada vez más frecuente en niños y adolescentes - Okdiario",./TextClassification/Datos/Raw_data/health/43.txt,https://news.google.com/__i/rss/rd/articles/CBMiVGh0dHBzOi8vb2tkaWFyaW8uY29tL3NhbHVkL2FuZW1pYS1jYWRhLXZlei1tYXMtZnJlY3VlbnRlLW5pbm9zLWFkb2xlc2NlbnRlcy0xMDEwMDA4N9IBWGh0dHBzOi8vb2tkaWFyaW8uY29tL3NhbHVkL2FuZW1pYS1jYWRhLXZlei1tYXMtZnJlY3VlbnRlLW5pbm9zLWFkb2xlc2NlbnRlcy0xMDEwMDA4Ny9hbXA?oc=5
103,health,44,Aceite de oliva y cáncer - asajajaen.com,./TextClassification/Datos/Raw_data/health/44.txt,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3LmFzYWphamFlbi5jb20vY29uc3VtYS1wcm9kdWN0b3MtZGUtamFlbi9hY2VpdGUtZGUtb2xpdmEteS1jYW5jZXLSAQA?oc=5
104,health,45,OMS cambia el nombre de la viruela del mono a mpox en todos los idiomas - Medicina y Salud Publica,./TextClassification/Datos/Raw_data/health/45.txt,https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL21lZGljaW5heXNhbHVkcHVibGljYS5jb20vbm90aWNpYXMvc2FsdWQtcHVibGljYS9vbXMtY2FtYmlhLWVsLW5vbWJyZS1kZS1sYS12aXJ1ZWxhLWRlbC1tb25vLWEtbXBveC1lbi10b2Rvcy1sb3MtaWRpb21hcy8xNjk5M9IBigFodHRwczovL21lZGljaW5heXNhbHVkcHVibGljYS5jb20vYW1wL25vdGljaWFzL3NhbHVkLXB1YmxpY2Evb21zLWNhbWJpYS1lbC1ub21icmUtZGUtbGEtdmlydWVsYS1kZWwtbW9uby1hLW1wb3gtZW4tdG9kb3MtbG9zLWlkaW9tYXMvMTY5OTM?oc=5
105,health,46,Detectan envejecimiento prematuro en cerebros adolescentes tras la pandemia - Faro de Vigo,./TextClassification/Datos/Raw_data/health/46.txt,https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vd3d3LmZhcm9kZXZpZ28uZXMvc29jaWVkYWQvMjAyMi8xMi8wMy9kZXRlY3Rhbi1lbnZlamVjaW1pZW50by1wcmVtYXR1cm8tY2VyZWJyb3MtYWRvbGVzY2VudGVzLTc5NDg0ODAyLmh0bWzSAXdodHRwczovL3d3dy5mYXJvZGV2aWdvLmVzL3NvY2llZGFkLzIwMjIvMTIvMDMvZGV0ZWN0YW4tZW52ZWplY2ltaWVudG8tcHJlbWF0dXJvLWNlcmVicm9zLWFkb2xlc2NlbnRlcy03OTQ4NDgwMi5hbXAuaHRtbA?oc=5
106,health,47,Beber café afecta el colesterol. Te contamos cómo lo hace - MUI Kitchen,./TextClassification/Datos/Raw_data/health/47.txt,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vbXVpLmtpdGNoZW4vbm90aWNpYXMvQmViZXItY2FmZS1hZmVjdGEtZWwtY29sZXN0ZXJvbC4tVGUtY29udGFtb3MtY29tby1sby1oYWNlLTIwMjIxMjAzLTAwMTkuaHRtbNIBaWh0dHBzOi8vbXVpLmtpdGNoZW4vbm90aWNpYXMvQmViZXItY2FmZS1hZmVjdGEtZWwtY29sZXN0ZXJvbC4tVGUtY29udGFtb3MtY29tby1sby1oYWNlLTIwMjIxMjAzLTAwMTkuaHRtbA?oc=5
107,health,48,¿Debo entrenar si estoy enfermo? - Planeta Triatlón,./TextClassification/Datos/Raw_data/health/48.txt,https://news.google.com/__i/rss/rd/articles/CBMiLWh0dHBzOi8vcGxhbmV0YXRyaWF0bG9uLmNvbS9lbnRyZW5hci1lbmZlcm1vL9IBAA?oc=5
108,health,49,¿Cuáles son los beneficios de la rehabilitación después de una cirugía estética? - Murcia.com,./TextClassification/Datos/Raw_data/health/49.txt,https://news.google.com/__i/rss/rd/articles/CBMihgFodHRwczovL3d3dy5tdXJjaWEuY29tL2VtcHJlc2FzL25vdGljaWFzLzIwMjIvMTIvMDMtY3VhbGVzLXNvbi1sb3MtYmVuZWZpY2lvcy1kZS1sYS1yZWhhYmlsaXRhY2lvbi1kZXNwdWVzLWRlLXVuYS1jaXJ1Z2lhLWVzdGV0aWNhLmFzcNIBhQFodHRwOi8vYW1wLm11cmNpYS5jb20vZW1wcmVzYXMvbm90aWNpYXMvMjAyMi8xMi8wMy1jdWFsZXMtc29uLWxvcy1iZW5lZmljaW9zLWRlLWxhLXJlaGFiaWxpdGFjaW9uLWRlc3B1ZXMtZGUtdW5hLWNpcnVnaWEtZXN0ZXRpY2EuYXNw?oc=5
109,health,50,La dieta que reduce en un 10% el riesgo de enfermedad cardiovascular - 20minutos.es,./TextClassification/Datos/Raw_data/health/50.txt,https://news.google.com/__i/rss/rd/articles/CBMiZWh0dHBzOi8vd3d3LjIwbWludXRvcy5lcy9zYWx1ZC9hY3R1YWxpZGFkL2RpZXRhLWRhc2gtcmVkdWNlLXJpZXNnby1lbmZlcm1lZGFkLWNhcmRpb3Zhc2N1bGFyLTUwODE4NTEv0gEA?oc=5
110,health,51,Un parásito influye en la conducta de los lobos y los convierte en líderes de la manada - El Imparcial de Oaxaca,./TextClassification/Datos/Raw_data/health/51.txt,https://news.google.com/__i/rss/rd/articles/CBMiggFodHRwczovL2ltcGFyY2lhbG9heGFjYS5teC9jaWVuY2lhLzcyMTkxOC91bi1wYXJhc2l0by1pbmZsdXllLWVuLWxhLWNvbmR1Y3RhLWRlLWxvcy1sb2Jvcy15LWxvcy1jb252aWVydGUtZW4tbGlkZXJlcy1kZS1sYS1tYW5hZGEv0gEA?oc=5
111,health,52,Las bacterias intestinales podrían dar forma al comportamiento social - Vista al Mar,./TextClassification/Datos/Raw_data/health/52.txt,https://news.google.com/__i/rss/rd/articles/CBMid2h0dHBzOi8vd3d3LnZpc3RhYWxtYXIuZXMvY2llbmNpYS10ZWNub2xvZ2lhL2Jpb2xvZ2lhLzExNTc1LWJhY3Rlcmlhcy1pbnRlc3RpbmFsZXMtZGFyLWZvcm1hLWNvbXBvcnRhbWllbnRvLXNvY2lhbC5odG1s0gEA?oc=5
112,health,53,¿Cómo prevenir la caída del cabello con la alimentación? - miarevista.es,./TextClassification/Datos/Raw_data/health/53.txt,https://news.google.com/__i/rss/rd/articles/CBMiK2h0dHBzOi8vd3d3Lm1pYXJldmlzdGEuZXMvdHJ1Y29zLzE4NTU1Lmh0bWzSAQA?oc=5
113,health,54,Guía para entender la epilepsia de tu hijo - El Periódico de Extremadura,./TextClassification/Datos/Raw_data/health/54.txt,https://news.google.com/__i/rss/rd/articles/CBMiYmh0dHBzOi8vd3d3LmVscGVyaW9kaWNvZXh0cmVtYWR1cmEuY29tL3NhbHVkLzIwMjIvMTIvMDMvZ3VpYS1lbnRlbmRlci1lcGlsZXBzaWEtaGlqby03OTUwMzY2Mi5odG1s0gFmaHR0cHM6Ly93d3cuZWxwZXJpb2RpY29leHRyZW1hZHVyYS5jb20vc2FsdWQvMjAyMi8xMi8wMy9ndWlhLWVudGVuZGVyLWVwaWxlcHNpYS1oaWpvLTc5NTAzNjYyLmFtcC5odG1s?oc=5
114,health,55,"Huevos de codorniz, una sana y sabrosa exquisitez - Deia",./TextClassification/Datos/Raw_data/health/55.txt,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmRlaWEuZXVzL2dhc3Ryb25vbWlhLzIwMjIvMTIvMDMvaHVldm9zLWNvZG9ybml6LXNhbmEtc2Ficm9zYS1leHF1aXNpdGV6LTYyNzg0ODAuaHRtbNIBZGh0dHBzOi8vd3d3LmRlaWEuZXVzL2dhc3Ryb25vbWlhLzIwMjIvMTIvMDMvaHVldm9zLWNvZG9ybml6LXNhbmEtc2Ficm9zYS1leHF1aXNpdGV6LTYyNzg0ODAuYW1wLmh0bWw?oc=5
115,health,56,¿Cuáles son los carbohidratos que debemos evitar? - Mejor con Salud - Mejor con Salud - Fitness,./TextClassification/Datos/Raw_data/health/56.txt,https://news.google.com/__i/rss/rd/articles/CBMiSGh0dHBzOi8vbWVqb3Jjb25zYWx1ZC5hcy5jb20vZml0bmVzcy9kaWV0YS9jYXJib2hpZHJhdG9zLWRlYmVtb3MtZXZpdGFyL9IBAA?oc=5
116,health,57,Los condilomas o verrugas genitales: detectar a tiempo una de las infecciones de transmisión sexual más frecuentes - Infosalus,./TextClassification/Datos/Raw_data/health/57.txt,https://news.google.com/__i/rss/rd/articles/CBMipAFodHRwczovL3d3dy5pbmZvc2FsdXMuY29tL3NhbHVkLWludmVzdGlnYWNpb24vbm90aWNpYS1jb25kaWxvbWFzLXZlcnJ1Z2FzLWdlbml0YWxlcy1kZXRlY3Rhci10aWVtcG8taW5mZWNjaW9uZXMtdHJhbnNtaXNpb24tc2V4dWFsLW1hcy1mcmVjdWVudGUtMjAyMjEyMDMwNzU5NTEuaHRtbNIBAA?oc=5
117,health,58,Buenos hábitos para controlar la hipertensión arterial - Geriatricarea.com,./TextClassification/Datos/Raw_data/health/58.txt,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vd3d3LmdlcmlhdHJpY2FyZWEuY29tLzIwMjIvMTIvMDMvYnVlbm9zLWhhYml0b3MtcGFyYS1jb250cm9sYXItbGEtaGlwZXJ0ZW5zaW9uLWFydGVyaWFsL9IBAA?oc=5
118,health,59,¿Pierde el zumo de naranja la vitamina C si no se toma inmediatamente? - INFORMACIÓN,./TextClassification/Datos/Raw_data/health/59.txt,https://news.google.com/__i/rss/rd/articles/CBMiU2h0dHBzOi8vd3d3LmluZm9ybWFjaW9uLmVzL3NhbHVkLzIwMjIvMTIvMDMvenVtby1uYXJhbmphLXZpdGFtaW5hLWMtZHYtNTk5OTY3My5odG1s0gFXaHR0cHM6Ly93d3cuaW5mb3JtYWNpb24uZXMvc2FsdWQvMjAyMi8xMi8wMy96dW1vLW5hcmFuamEtdml0YW1pbmEtYy1kdi01OTk5NjczLmFtcC5odG1s?oc=5
119,health,60,La ciencia confirma que el tratamiento con luz láser mejora la memoria a corto plazo - Alimente,./TextClassification/Datos/Raw_data/health/60.txt,https://news.google.com/__i/rss/rd/articles/CBMiggFodHRwczovL3d3dy5hbGltZW50ZS5lbGNvbmZpZGVuY2lhbC5jb20vYmllbmVzdGFyLzIwMjItMTItMDMvZWwtdHJhdGFtaWVudG8tY29uLWx1ei1sYXNlci1tZWpvcmEtbGEtbWVtb3JpYS1hLWNvcnRvLXBsYXpvXzM1MzM0NDMv0gEA?oc=5
120,science,1,El aparato más desconocido de Apple haarreglado la tele barata que tengo en casa,./TextClassification/Datos/Raw_data/science/1.txt,https://elpais.com/ciencia/2022-12-07/el-adn-mas-antiguo-jamas-recuperado-muestra-el-paraiso-que-era-el-actual-desierto-polar.html
121,science,2,Empieza la construcción delmayor radiotelescopio detodos los tiempos,./TextClassification/Datos/Raw_data/science/2.txt,https://elpais.com/salud-y-bienestar/2022-12-07/un-estudio-desvela-variantes-geneticas-que-predisponen-al-consumo-de-alcohol-o-tabaco.html
122,science,3,¿Por qué se echa sal a lascarreteras cuando nieva?,./TextClassification/Datos/Raw_data/science/3.txt,https://elpais.com/ciencia/vacio-cosmico/2022-12-07/la-catastrofe-del-vacio-cosmico.html
123,science,4,Nuevo incendio de ElonMusk: carga contra elcientífico Fauci yla comunidad LGTBI,./TextClassification/Datos/Raw_data/science/4.txt,https://elpais.com/ciencia/2022-12-07/los-animales-tambien-tienen-el-cerebro-asimetrico.html
124,science,5,Lluvia de estrellas de lasGemínidas 2022: a quehora es el máximo ycomo ver los meteoros,./TextClassification/Datos/Raw_data/science/5.txt,https://elpais.com/tecnologia/2022-12-07/china-ucrania-y-el-litio-podremos-reducir-las-emisiones-de-co-usando-vehiculos-electricos.html
125,science,6,¿Existen minisatélites que orbiten alrededor delunas de planetas?,./TextClassification/Datos/Raw_data/science/6.txt,https://elpais.com/ciencia/2022-12-05/hallada-en-marte-una-zona-volcanica-tan-grande-como-europa-que-puede-entrar-en-erupcion.html
126,science,7,Los pasajeros olvidados del “Artemis P,./TextClassification/Datos/Raw_data/science/7.txt,https://elpais.com/ciencia/2022-12-08/el-medicamento-mas-caro-del-mundo-un-nuevo-farmaco-para-terapia-genica-contra-la-hemofilia.html
127,science,8,¿Podían los diplodocusprovocar un boomsupersónico con sus colas?,./TextClassification/Datos/Raw_data/science/8.txt,https://elpais.com/ciencia/las-cientificas-responden/2022-12-08/existen-minisatelites-que-orbiten-alrededor-de-lunas-de-planetas.html
128,science,9,El invento español quelogra limpiar el aire delas ciudades por la noche,./TextClassification/Datos/Raw_data/science/9.txt,https://elpais.com/ciencia/2022-12-08/los-pasajeros-olvidados-del-artemis-i.html
129,science,10,Un prototipo de vacunade ARNm universalcontra la gripe funcionaen ratones,./TextClassification/Datos/Raw_data/science/10.txt,https://elpais.com/ciencia/2022-12-09/moises-exposito-alonso-sobre-la-extincion-silenciosa-el-antropoceno-ya-ha-provocado-una-perdida-de-biodiversidad-irremplazable.html
130,science,11,Un fósil ubica al primereuropeo moderno enCataluña,./TextClassification/Datos/Raw_data/science/11.txt,https://www.abc.es/ciencia/inteligencia-artificial-google-cerca-humana-puede-programar-20221207200424-nt.html
131,science,12,Marte no está muerto:hallan una zona volcánicaactiva del tamaño de Europa,./TextClassification/Datos/Raw_data/science/12.txt,https://www.abc.es/ciencia/explosion-kilonova-pone-patas-arriba-creiamos-saber-20221207155237-nt.html
132,science,13,A la caza del segundoagujero negro supermasivomás próximo a la Tierra,./TextClassification/Datos/Raw_data/science/13.txt,https://www.abc.es/ciencia/restos-antiguos-hallados-permiten-reconstruir-ecosistema-millones-20221207111931-nt.html
133,science,14,La explosión de unakilonova pone 'patas arriba'lo que creíamos saber sobrelos estallidos de rayosgamma (GRB),./TextClassification/Datos/Raw_data/science/14.txt,https://www.abc.es/ciencia/diplodocus-provocar-boom-supersonico-colas-20221207155745-nt.html
134,science,15,Los restos más antiguos deADN desvelan queGroenlandia era un vergelhace dos millones de años,./TextClassification/Datos/Raw_data/science/15.txt,https://www.abc.es/ciencia/mandibula-hallada-cataluna-cien-anos-adelanta-llegada-20221207133426-nt.html
135,science,16,"Escrito en las estrellas, ¿qué hemos aprendido deellas?",./TextClassification/Datos/Raw_data/science/16.txt,https://www.abc.es/ciencia/caza-segundo-agujero-negro-supermasivo-proximo-tierra-20221205150229-nt.html
136,science,17,"Una inteligencia artificial deGoogle, más cerca de 'serhumana"": ahora puedeprogramar",./TextClassification/Datos/Raw_data/science/17.txt,https://www.abc.es/ciencia/marte-muerto-encuentran-zona-volcanica-activa-tamano-20221205191543-nt.html
137,science,18,"Moisés Expósito-Alonso, sobre la extinciónsilenciosa: “El Antropoceno ya ha provocado unapérdida de biodiversidad irremplazable”",./TextClassification/Datos/Raw_data/science/18.txt,https://www.abc.es/ciencia/dinosaurios-extinguido-mundo-diferente-20221130142958-nt.html
138,science,19,Así es el síndrome de la puerta equivocada: eldrama de los pacientes con patología dual,./TextClassification/Datos/Raw_data/science/19.txt,https://www.abc.es/ciencia/idiomas-palabrotas-patron-evitan-letras-20221205170015-nt.html
139,science,20,“Artemis P se prepara para hacer historia alzambullirse en el Pacífico,./TextClassification/Datos/Raw_data/science/20.txt,https://www.abc.es/ciencia/agencia-espacial-espanola-ubicara-sevilla-20221205132553-nt.html
140,science,21,"La NASA española yatiene sede, pero falta unplan para subirnos a lacarrera espacial",./TextClassification/Datos/Raw_data/science/21.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-12-07/agencia-sevilla-espana-orbita-espacial_3536672/
141,science,22,La Agencia EspacialEspañola se ubicará enSevilla,./TextClassification/Datos/Raw_data/science/22.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-12-07/luna-llena-diciembre-2022-cuando-es_3536662/
142,science,23,La misión espacial Artemis I llega a la Tierra tras26 días de travesía alrededor de la Luna,./TextClassification/Datos/Raw_data/science/23.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-12-05/revolucionaria-hipotesis-suicidio-parasitos-actos_3527277/
143,science,24,Cuándo es la última lunallena de 2022: llega laluna fría' de diciembre,./TextClassification/Datos/Raw_data/science/24.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-12-01/meteorito-islas-canarias-estruendo-mar-gran-canaria_3533108/
144,science,25,Medio siglo desde el Apolo 17”: así fue la últimaida y vuelta a la Luna,./TextClassification/Datos/Raw_data/science/25.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-11-30/ordenador-cuantico-logra-primera-simulacion-agujero-gusano_3532694/
145,science,26,El medicamento más caro del mundo: un nuevofármaco para terapia génica contra la hemofilia,./TextClassification/Datos/Raw_data/science/26.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-11-30/cientificas-espanolas-ciencia-sabias-antonio-villarreal_3532111/
146,science,27,La revolucionariahipótesis sobre elsuicidio: parásitos ymicrobios alterannuestros actos,./TextClassification/Datos/Raw_data/science/27.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-11-29/cara-san-isidro-estudio-forense-afrodescendiente_3531637/
147,science,28,Afrodescendiente ymuerto a los 45 años: unestudio forense revela lacara de San Isidro,./TextClassification/Datos/Raw_data/science/28.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-11-29/invento-espanol-descontaminar-aire-noche_3529910/
148,science,29,"Nudos que representan números, lasmatemáticas de los incas",./TextClassification/Datos/Raw_data/science/29.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-11-24/prototipo-vacina-arnm-universal-contra-gripe-funciona-ratones_3529314/
149,science,30,“Todos los fenómenos paranormales se puedenexplicar e incluso provocar desde el cerebro”,./TextClassification/Datos/Raw_data/science/30.txt,https://www.elconfidencial.com/tecnologia/ciencia/2022-11-23/astronautas-pablo-alvarez-sara-garcia-esa-espacio_3528635/
150,science,31,"La historia de las científicas españolas que sesalieron del ""camino marcado""",./TextClassification/Datos/Raw_data/science/31.txt,https://elpais.com/ciencia/2022-12-13/los-responsables-de-medir-el-tiempo-quieren-jubilar-el-segundo-bisiesto.html
151,science,32,¿Y si los dinosaurios no sehubieran extinguido? Porqué nuestro mundo podríaser muy diferente,./TextClassification/Datos/Raw_data/science/32.txt,https://elpais.com/salud-y-bienestar/2022-12-13/todos-los-fenomenos-paranormales-se-pueden-explicar-e-incluso-provocar-desde-el-cerebro.html
152,science,33,Una 'pareja' histórica:quiénes son los dosleoneses seleccionadospara ir al espacio,./TextClassification/Datos/Raw_data/science/33.txt,https://elpais.com/ciencia/cafe-y-teoremas/2022-12-12/nudos-que-representan-numeros-las-matematicas-de-los-incas.html
